,textID,sentiment
2036,122f0261dc,positive
2037,d7922ee591,neutral
2038,1de4055802,neutral
2039,cfdbb7f29e,positive
2040,b087af5ae9,neutral
2041,ef2ccb6b14,neutral
2042,ac0b987e8a,neutral
2043,81a3ade0a2,neutral
2044,153329eb1c,positive
2045,65a93189f7,positive
2046,b876789255,neutral
2047,e5b8fcfea8,neutral
2048,6c433d002f,positive
2049,9cc5a9f2c1,positive
2050,f393e46a24,negative
2051,c54fafc423,neutral
2052,9c424dc32f,neutral
2053,ba1cac8f6b,neutral
2054,d9b5dafc96,neutral
2055,b95bcbc183,neutral
2056,6c92531480,neutral
2057,fd4e4be626,negative
2058,894e188d01,positive
2059,d35ae85ac0,positive
2060,8ef82a4c11,neutral
2061,444edfce2d,neutral
2062,0523856194,negative
2063,9b6be98399,neutral
2064,6b4f5aced4,neutral
2065,cac8586e77,negative
2066,11084dac09,neutral
2067,db66864b40,neutral
2068,1377ef2ae4,neutral
2069,242766da2a,positive
2070,7c161cca52,negative
2071,ac164fffd5,positive
2072,10f3ccaa11,neutral
2073,df34c5a6a5,positive
2074,0b9cd4686c,neutral
2075,fda9fd304f,positive
2076,69640a2027,negative
2077,7ba102ebb3,positive
2078,97cc49b422,negative
2079,fe99f6e3a5,neutral
2080,f75ecd3315,neutral
2081,f660abe5e2,negative
2082,701f05eebd,neutral
2083,16947b5a23,positive
2084,088c60f138,negative
2085,3bd1a4ef88,negative
2086,0d4aabd4b1,negative
2087,5f9b6eb560,neutral
2088,a8a3b9384a,positive
2089,60863476b7,negative
2090,3050f6f5e0,neutral
2091,a210e6f2d9,positive
2092,6ea3693282,positive
2093,d072014323,negative
2094,a8531ac45a,neutral
2095,865244d92d,negative
2096,833944785c,neutral
2097,4838a2c745,positive
2098,4d4c12fca4,neutral
2099,aa3b4edd5e,negative
2100,41cff9bd12,negative
2101,93c1545823,negative
2102,c0e97b1036,neutral
2103,c8a860ed0e,positive
2104,72ee4a3503,positive
2105,efa546635f,neutral
2106,154f2174b3,positive
2107,1442cbc18f,negative
2108,5ab5ca184c,positive
2109,cc5639a1aa,positive
2110,6b9540d112,neutral
2111,088ed77c3f,negative
2112,5b2d79e3e0,positive
2113,8f4cb287be,neutral
2114,1c33228326,positive
2115,67372406de,positive
2116,0321cdf978,negative
2117,3eb177fced,neutral
2118,bcec654c69,negative
2119,bb291cbf95,neutral
2120,d40568560a,negative
2121,62acdd8ae8,neutral
2122,5a18a30b55,neutral
2123,263107d340,neutral
2124,b0495c5087,positive
2125,8d73a2b693,negative
2126,c4ab478a7a,neutral
2127,8dc02b52a7,neutral
2128,0b4256443b,negative
2129,929ed1a04d,positive
2130,4738b2a583,neutral
2131,7132ae3a58,positive
2132,fdac594a05,positive
2133,647f5934e4,negative
2134,5498e0a2fe,neutral
2135,fd13a24d43,neutral
2136,d8e2bf0d76,neutral
2137,1d6aaa9f59,positive
2138,2d003b7d57,neutral
2139,04988b9aa6,negative
2140,5d905b2eaf,positive
2141,b7ea6e1db5,positive
2142,06e1506ee8,negative
2143,a64b492f72,positive
2144,d38f977f51,positive
2145,a4574c0cab,neutral
2146,515f4c5c4a,positive
2147,a3c4ed6c37,negative
2148,ff7734a983,neutral
2149,00efeec9d3,neutral
2150,8c39c60f4c,neutral
2151,c7922d750d,neutral
2152,99ebcb0229,negative
2153,2baed22b29,negative
2154,52f3132153,negative
2155,3a070ecda1,positive
2156,5dd285d847,neutral
2157,04f60a9213,positive
2158,ef2800f3fc,negative
2159,7baccbb14f,neutral
2160,50e701088d,positive
2161,c9ac4056b1,neutral
2162,1c21fc2a7c,neutral
2163,635fce8da9,positive
2164,c44a0beb42,neutral
2165,5c9e1891fe,positive
2166,49a1e47abb,positive
2167,2d2b117213,negative
2168,456bb27d57,neutral
2169,3f94e09817,negative
2170,361371d376,neutral
2171,eef641b862,negative
2172,1d779830cc,positive
2173,ef4256f749,positive
2174,56cf13b2e5,neutral
2175,0264755407,neutral
2176,9cea7b2928,positive
2177,454829e8ff,negative
2178,ca5c407ca4,positive
2179,cae4719603,negative
2180,668e026593,negative
2181,2d4944b8ef,neutral
2182,085f5b591e,positive
2183,d3a198f0b0,negative
2184,475c808b17,neutral
2185,7f1d2525ba,neutral
2186,5f62fdce13,neutral
2187,64794cb0a9,neutral
2188,1f1e19b223,positive
2189,4644f380ec,negative
2190,cdd73f9bf4,positive
2191,5d1b0c48eb,negative
2192,4e2794c404,positive
2193,1b593b19e4,neutral
2194,acd7baeab3,positive
2195,9b67b05a3e,positive
2196,ea59c43f43,neutral
2197,a53ad84961,neutral
2198,ea91e5a7ab,neutral
2199,5c99b0eff9,positive
2200,2df6515c88,positive
2201,4062b0503f,positive
2202,f7f8ea9724,positive
2203,48d8087f95,neutral
2204,04529e9444,neutral
2205,e41ae07da9,positive
2206,84f6b89fd7,positive
2207,e0344c471a,negative
2208,412296c6c4,neutral
2209,9453252016,neutral
2210,aa97eca66f,positive
2211,a8a46f19de,positive
2212,b348304015,positive
2213,4f6b25d5af,positive
2214,73fb731c75,neutral
2215,c775329507,positive
2216,a9e033d39c,neutral
2217,7591c0b0b9,neutral
2218,90ea5339ff,positive
2219,1c22e71e87,positive
2220,5c50f92c28,neutral
2221,f11836c030,positive
2222,48037aa2e7,neutral
2223,6c994185ed,negative
2224,cabdea54e4,positive
2225,1eee3222a9,positive
2226,abc7df8d02,positive
2227,fc0e7ea470,neutral
2228,6d694ff7c1,negative
2229,9e9a89a2d7,neutral
2230,7105615335,neutral
2231,65be71e57b,neutral
2232,8401d0072a,negative
2233,47dae4cfaf,negative
2234,76edbb1539,positive
2235,af7b184860,neutral
2236,aa8020f349,neutral
2237,b8c8fa0332,neutral
2238,d43394a352,neutral
2239,38184ee5fe,neutral
2240,713d1fbf1e,negative
2241,6d2cc126e0,positive
2242,28d757d511,neutral
2243,b768042646,neutral
2244,4052e72ea7,negative
2245,5386764f06,neutral
2246,775fbb2863,neutral
2247,04100a8743,neutral
2248,ec3201c4b0,negative
2249,79764a87b3,neutral
2250,dfeabfe450,positive
2251,f82c9ce2b7,positive
2252,3e61dc8b4e,positive
2253,c4c305babd,neutral
2254,2a806d99bc,positive
2255,6dd75a5d42,neutral
2256,db7dfbc482,negative
2257,a5d6a317fe,negative
2258,f3d710af24,neutral
2259,957efc19e8,positive
2260,1f4e30c204,neutral
2261,09c18060c4,positive
2262,f8b1806535,negative
2263,99e110f2b5,neutral
2264,0a61cbf4b5,negative
2265,9c2c176eaf,neutral
2266,a2b5bb22ad,positive
2267,9dae588aa3,negative
2268,de2af3c3a5,positive
2269,df123e0ba0,neutral
2270,6f3818a39e,positive
2271,7a613ba81b,positive
2272,86328e1b5f,negative
2273,5e5c116bf5,neutral
2274,8e1182a1ee,neutral
2275,31f8b8db41,neutral
2276,23b8ac0826,positive
2277,978068a4d7,neutral
2278,4d5bbfeddc,positive
2279,08afec628c,negative
2280,72edbb4f6d,neutral
2281,dc6849db5b,negative
2282,257b022af1,positive
2283,3b1c7ecca2,positive
2284,ab1368e993,positive
2285,cb3ca1167f,negative
2286,3696933f3b,positive
2287,89a112a6e7,neutral
2288,54477f9f5c,neutral
2289,d772d3838a,neutral
2290,2b0824d835,positive
2291,258c3b7c48,neutral
2292,ef2ab041f3,neutral
2293,3d309d0f6c,negative
2294,bd3539892b,positive
2295,df54c36011,positive
2296,80a0a9f2aa,neutral
2297,94cf8218d6,neutral
2298,05e15c27ed,negative
2299,802111a3ac,positive
2300,84ca20505a,neutral
2301,60c947090b,neutral
2302,8e6ba09a14,neutral
2303,971c1e314b,negative
2304,dc81e11270,neutral
2305,6bba94d225,positive
2306,48a317e32c,positive
2307,32480c3c45,negative
2308,36a9ea2842,neutral
2309,7bfc1b7338,neutral
2310,be98303d36,neutral
2311,4b9b01895c,positive
2312,e4e22625b0,neutral
2313,dd8e956c58,positive
2314,bb4ba81fc9,negative
2315,fcfb36a95c,positive
2316,a61b26ff39,neutral
2317,9784b9c375,negative
2318,d3d29d9f32,neutral
2319,f7637933f3,neutral
2320,ee109b3e82,neutral
2321,7d0ba46dc7,neutral
2322,ade7b64fe3,negative
2323,662815867d,positive
2324,31018248ce,negative
2325,c64c289b4c,positive
2326,b5a9c83566,neutral
2327,c179a2d3ba,positive
2328,c7e8e03aaf,negative
2329,3dc5deb4d3,negative
2330,27ee482d09,negative
2331,9849f2c929,neutral
2332,61fc9acca6,positive
2333,994e152e33,positive
2334,8d3f53c756,neutral
2335,86fb8984c4,neutral
2336,51b8bfea73,neutral
2337,0cf50d7da6,neutral
2338,90c3226ac6,neutral
2339,aa0b50384c,neutral
2340,833bcfd021,neutral
2341,822a6a42da,positive
2342,6afcfa170e,neutral
2343,90671d19b8,positive
2344,5328c72bfd,positive
2345,e8d6813bab,neutral
2346,7c9c154e93,negative
2347,e0bd0744d5,neutral
2348,545e12475f,positive
2349,5f1c68b046,negative
2350,8bc96643a2,positive
2351,e87dd492ea,negative
2352,ecc496d1fb,neutral
2353,fdcdaf7a46,neutral
2354,4354203b21,positive
2355,eb1fc39ded,neutral
2356,ba62103b3e,negative
2357,08b256927c,positive
2358,69fb230b38,positive
2359,b2fdecdc85,negative
2360,336ca3dbe8,positive
2361,e522456bac,negative
2362,b6bf74a5c8,positive
2363,0293e55c94,negative
2364,f340792b01,neutral
2365,90ad01d223,positive
2366,db544f7400,positive
2367,12b05ce33b,negative
2368,8211642cea,positive
2369,1a674ca5ab,neutral
2370,fbc0f03d51,neutral
2371,21c2d1c2b5,positive
2372,e8abb0d477,positive
2373,5d43f2c9d8,negative
2374,210b5fd002,positive
2375,b11272b594,negative
2376,8304982d5d,neutral
2377,8e1e8f03b2,neutral
2378,64f8545fbb,positive
2379,60fc6a5a7d,negative
2380,e4a721ba63,positive
2381,ebf9bdee6d,positive
2382,06a4343518,positive
2383,16daa66629,neutral
2384,3a451a699d,neutral
2385,63b1f48a72,neutral
2386,e4e1bdbeb0,negative
2387,92a62054fe,positive
2388,32594aaef7,neutral
2389,0abda8c9fe,neutral
2390,a32ecc746a,negative
2391,1ea1879617,positive
2392,7e24aaac61,positive
2393,05fffc63c5,negative
2394,9cde1fd038,negative
2395,8d548e722c,neutral
2396,951960a629,neutral
2397,389fae7a27,positive
2398,258742b130,negative
2399,3e1c6b5552,neutral
2400,c5ef8cf10f,neutral
2401,289b06b8b0,positive
2402,97e05cba20,positive
2403,81898a8b44,neutral
2404,fb705a311f,positive
2405,1522043693,neutral
2406,c94d1cb011,negative
2407,da42c1e6c8,negative
2408,288924f3b9,neutral
2409,a5ab0d4fc5,neutral
2410,e8ad6d96b6,neutral
2411,97e99b2e82,positive
2412,c58dce817e,neutral
2413,f21497fea0,positive
2414,d081503cff,neutral
2415,fd7975b3fa,neutral
2416,2f6d9d1419,neutral
2417,f7c2dfa269,neutral
2418,17a362db4b,neutral
2419,f228818dc9,negative
2420,67d06a8dee,neutral
2421,bd229715c7,neutral
2422,b35a729115,neutral
2423,3d5d523e70,positive
2424,53830b5e3e,positive
2425,f3a5d47d09,neutral
2426,1c943682ec,neutral
2427,83e3ba4eb8,neutral
2428,16b0e0e6bb,neutral
2429,a71dd67cf9,positive
2430,2891d2c99b,neutral
2431,7961dd017b,negative
2432,419f94af11,neutral
2433,c6f4db3b3e,neutral
2434,0abe62c2ee,negative
2435,cff315b757,positive
2436,21b23c75fc,neutral
2437,04f7a0b0f0,negative
2438,bd9e0cef04,neutral
2439,7a0f49dddd,positive
2440,941f21072c,neutral
2441,1a38d972aa,neutral
2442,3963c265fd,positive
2443,3456a32027,positive
2444,83c6461729,neutral
2445,52acb273d6,negative
2446,fd1c686459,neutral
2447,f9147427db,negative
2448,193909d380,negative
2449,1f32a8f374,positive
2450,fc18b7256a,negative
2451,f19e9a5f07,neutral
2452,14393f569c,positive
2453,61c965ec89,positive
2454,5829ed3e4a,neutral
2455,a551b7d76d,neutral
2456,6d09b56028,positive
2457,fc4caebc32,neutral
2458,7960586d30,neutral
2459,df7b4a0686,neutral
2460,828ec4d5a0,negative
2461,63b70ca836,neutral
2462,54277afaa4,negative
2463,4e6e3ebb75,negative
2464,1963a7538e,positive
2465,dddcacea37,positive
2466,accaa7f355,neutral
2467,35469bc08d,neutral
2468,74165b8c7f,neutral
2469,8e0d01bd84,neutral
2470,f8201d31ee,neutral
2471,83508cf4db,positive
2472,633b957253,negative
2473,256414e53c,positive
2474,ab0c9b04d6,positive
2475,e5b3486ba2,neutral
2476,fe41b4a287,neutral
2477,ff87d6fe69,neutral
2478,6f99793f65,neutral
2479,beb4d5f6e0,positive
2480,abad92a959,neutral
2481,08e64c5400,negative
2482,0167c461c6,negative
2483,6b412b18c5,positive
2484,e9f4bb31d6,negative
2485,ae1d5afeb5,positive
2486,aed0dfcfde,neutral
2487,610f807443,neutral
2488,05d3de22da,positive
2489,f3b503d94d,neutral
2490,1fbce7ad49,positive
2491,2e2619841e,neutral
2492,647b60358b,neutral
2493,cbbb741406,neutral
2494,8395289472,negative
2495,b44a0e4a37,negative
2496,0c3c7c7bb8,negative
2497,de0c8b3657,neutral
2498,1ab146d8c9,neutral
2499,76a2ce518f,neutral
2500,986989bbf5,neutral
2501,089d57ef99,positive
2502,88cf7f7be5,positive
2503,f302b6472e,neutral
2504,f83bd50949,neutral
2505,c28e5146f1,positive
2506,71ecc26c84,neutral
2507,97dd37ad53,positive
2508,699bb2c9c9,negative
2509,27137e8319,neutral
2510,70791caf15,negative
2511,068182f90f,neutral
2512,4591bce14e,positive
2513,8c2214f7c9,neutral
2514,ee8ee67cb3,negative
2515,162be2269a,positive
2516,cd5989172a,negative
2517,c7b0ae8767,neutral
2518,0fe63f7521,negative
2519,6f3908ca0c,neutral
2520,36bcbee1cb,neutral
2521,4a7043e753,positive
2522,bd4755241d,negative
2523,15297ade82,positive
2524,3e0cca1c50,positive
2525,5c43dd8dc4,neutral
2526,5eb0e374b2,negative
2527,5ab37ce023,positive
2528,b2e551b292,neutral
2529,c5ec1e7875,neutral
2530,313fc09dd5,negative
2531,2d0a3b4337,positive
2532,7bea7e2bbd,negative
2533,171989cf65,negative
2534,fc0ca41f2f,neutral
2535,ecb18f6c94,neutral
2536,a6dc534ff0,positive
2537,9bf21c82f3,positive
2538,2060c50006,neutral
2539,346755a77b,positive
2540,a67c41f72f,positive
2541,6eff3352d8,negative
2542,d46552aad6,neutral
2543,c4630361bb,positive
2544,bd1e4b2ed7,neutral
2545,d4fdca51c7,neutral
2546,d8aaf6be7a,positive
2547,50478b34e4,neutral
2548,4892828dd2,negative
2549,c9819b6c74,positive
2550,644b710337,positive
2551,4ceb131b3e,neutral
2552,0966857019,neutral
2553,1e83e54b27,neutral
2554,ccfd4e92f3,positive
2555,1cc02097ed,positive
2556,a35cc5f3d2,positive
2557,0bfe445bae,neutral
2558,032d67ca83,positive
2559,35720a5a52,negative
2560,d6851df8d3,positive
2561,bcfd114092,positive
2562,e944e54713,neutral
2563,0ffe509e87,negative
2564,60fa8ea66e,neutral
2565,2616d11a17,positive
2566,2dc1b0abed,neutral
2567,c37182a8e7,neutral
2568,b7e7e4bb8d,negative
2569,8ca5ce7e78,positive
2570,2a2fd0848d,neutral
2571,faa934e9a2,neutral
2572,0ba8d6cdb3,neutral
2573,5fddcf4458,positive
2574,bb370f8d42,negative
2575,3c58fd2ef8,positive
2576,f753d30b38,negative
2577,aa83e6075e,neutral
2578,913c91b0de,neutral
2579,751d70d6be,negative
2580,47fad4f4cd,positive
2581,af8842c4f3,positive
2582,51a4acf014,negative
2583,803996a09e,negative
2584,06514e2574,negative
2585,92cf0bcb35,neutral
2586,ede6e4021a,neutral
2587,08f8640e51,neutral
2588,ad6d35c9fb,neutral
2589,83cdebaa92,neutral
2590,23f0f2d1f3,negative
2591,af98925f4a,neutral
2592,b5c63c219a,positive
2593,ccf23937ad,neutral
2594,1e0d79eb57,positive
2595,89466a67d0,neutral
2596,afca91dc92,positive
2597,a003950128,positive
2598,f67d5f3243,neutral
2599,a32c3e80ce,neutral
2600,856c445b1e,positive
2601,bb2801f7ae,neutral
2602,0d1a051f0a,neutral
2603,d39b91228c,neutral
2604,febbd3b8d9,neutral
2605,1fcc024ec4,neutral
2606,fc8ed01f87,negative
2607,a15c98b146,neutral
2608,6086bce947,neutral
2609,07adfb553e,neutral
2610,f3b213a94c,neutral
2611,33f75c1951,neutral
2612,043554b8ea,positive
2613,9b24d6614d,neutral
2614,c6f9fa9cf5,neutral
2615,c85674fa22,negative
2616,e52dc9247e,negative
2617,21d66d0a6c,neutral
2618,641555ac70,neutral
2619,d7eff05eb3,negative
2620,f44a715bac,neutral
2621,bbbd57c093,neutral
2622,c3897a6af3,negative
2623,628c7ef2bc,positive
2624,e47b0e317c,neutral
2625,06fbf8b1f6,negative
2626,ba91134463,negative
2627,f8e833863b,neutral
2628,8b2e5219c3,negative
2629,7e05e68092,negative
2630,01942ec563,neutral
2631,f610832c03,neutral
2632,6bafb036a2,positive
2633,9e466b0667,neutral
2634,a521d04f7e,neutral
2635,4fd364c2ba,neutral
2636,1be7769340,negative
2637,01cd64b48d,negative
2638,2f2c8a01e2,neutral
2639,d641fd2819,positive
2640,03f5d78195,positive
2641,95a60b53a0,negative
2642,4760ad4246,negative
2643,c87f9557af,neutral
2644,19da5d683d,negative
2645,a82d583e9a,neutral
2646,38b762e325,positive
2647,ccc1ac7300,positive
2648,e3922e5326,positive
2649,c91843ee16,positive
2650,125249886e,negative
2651,78c8a6bd73,positive
2652,10c0f1b999,neutral
2653,2e306c8902,negative
2654,a8d1027c8c,neutral
2655,8a7feebc4b,negative
2656,d93cf1f1f3,negative
2657,f6741757cd,negative
2658,ebeea1f86c,neutral
2659,ecd73c6d97,positive
2660,3b5692f59c,negative
2661,15e6e63fcc,neutral
2662,08a860484a,neutral
2663,7bb95dfaa2,positive
2664,2ddb792fa2,neutral
2665,ec66683c9f,positive
2666,643442601d,positive
2667,109bec266c,negative
2668,7fa6b8e981,neutral
2669,bc4061f80d,neutral
2670,cdaa76b155,neutral
2671,d2679b98ab,positive
2672,fcf18faa22,positive
2673,e65765ce9a,neutral
2674,cc4a151d1d,negative
2675,929a5d6557,neutral
2676,02c004bc2d,negative
2677,2ecac00b52,neutral
2678,5fad471c2b,neutral
2679,c78d8bc843,neutral
2680,9f04d486fb,neutral
2681,6ce4a4954b,negative
2682,889c7ee4a8,positive
2683,c0ddd87731,neutral
2684,41fe669716,neutral
2685,b7d9ae9072,positive
2686,6a5ec5682e,neutral
2687,84e92ac480,positive
2688,b056ec3a6f,neutral
2689,faae6e2fa3,negative
2690,59bc3dd186,positive
2691,f3164924d6,positive
2692,ab8363c725,positive
2693,2631f4447e,negative
2694,d76e65f0b2,neutral
2695,a719156c49,positive
2696,81b03a933a,neutral
2697,06e398557d,negative
2698,3e31b98ce2,neutral
2699,083ef66232,neutral
2700,4be0e12b0c,neutral
2701,a3d51d9c94,neutral
2702,6f6bb494c9,negative
2703,a76f9cf8ce,positive
2704,0016bd1dbc,negative
2705,ba7149719f,neutral
2706,310fb6c0dd,neutral
2707,2a2b5d0558,neutral
2708,eb86aa056b,neutral
2709,71b18f87cc,negative
2710,e7f5a0c43f,positive
2711,d68d87da7b,neutral
2712,d46f9acd72,neutral
2713,231cbd5800,neutral
2714,11b397a3ca,positive
2715,886beb8aae,positive
2716,cf1d274111,negative
2717,168ceeab97,neutral
2718,f70614e8a5,neutral
2719,622ee0ba29,negative
2720,8225fc17a2,neutral
2721,c123f197ec,positive
2722,4006d614d9,neutral
2723,fa82c3881c,positive
2724,4e6293b2ee,neutral
2725,4b61dffbeb,neutral
2726,327da328ac,neutral
2727,9adccf6bf9,positive
2728,a6e87cf811,neutral
2729,bcdf349242,negative
2730,ebc1bb84e5,positive
2731,4162bf50db,negative
2732,229919563a,neutral
2733,c3592fbe9d,neutral
2734,421beb7e2b,neutral
2735,0e9cdfd3a0,neutral
2736,f2234c86f9,neutral
2737,87905fdf35,positive
2738,03174d4f45,neutral
2739,fd2a6eefe9,positive
2740,f3ca0fa4dc,negative
2741,d5ea260d03,negative
2742,8c6b228d5f,neutral
2743,4ea61dbc7a,neutral
2744,ad4b60b58c,positive
2745,7669dc1086,positive
2746,812e066eed,neutral
2747,44a1d45fc3,negative
2748,1e89a9ac1a,negative
2749,266212df8b,negative
2750,b662a877e7,neutral
2751,92bb2fe635,positive
2752,97ee3fb552,neutral
2753,7dad90e273,positive
2754,28e9ac4d78,neutral
2755,cde1e5f0f5,positive
2756,58d00d3ae5,neutral
2757,d81a9658f1,neutral
2758,39d0dd9215,neutral
2759,2694983882,negative
2760,39c6602ec3,neutral
2761,40e8058cbb,positive
2762,b7ac42b539,positive
2763,fdbb522e18,neutral
2764,057b982878,positive
2765,da7fa3426e,positive
2766,ad34a6585f,neutral
2767,a8b028ad93,neutral
2768,60212f46b7,positive
2769,77c8d92adb,negative
2770,863eaa2496,positive
2771,5206828c1e,positive
2772,4ec29960a0,neutral
2773,d8e204b2a3,positive
2774,95b0d4bdfa,negative
2775,fbbeb8413a,positive
2776,04d529a0ae,negative
2777,ceb980f2e1,neutral
2778,abfb47f0b8,neutral
2779,9dc15a8e95,neutral
2780,b093e8090b,positive
2781,86c762889d,negative
2782,c92b5a0bf7,neutral
2783,871091e0a2,neutral
2784,fe989dbc5e,positive
2785,313e64dc02,positive
2786,33f25ebfcf,neutral
2787,9513096e19,positive
2788,a617ec43e3,positive
2789,d46c824953,neutral
2790,eb0ee01a1d,neutral
2791,a4596fe6f9,neutral
2792,5b7fa1a7e0,neutral
2793,36df05f4b8,neutral
2794,8d9d23964e,positive
2795,cb9c2090aa,neutral
2796,584f32f710,neutral
2797,2b52970888,neutral
2798,187745f502,negative
2799,830a6e2155,neutral
2800,af1d34a358,neutral
2801,5ebd021c3b,positive
2802,75d9c8c7d5,neutral
2803,5b6b628603,negative
2804,8e29aec369,positive
2805,d14bb55bf3,neutral
2806,57e2ede00c,positive
2807,fdf80accf3,negative
2808,b448bff0e8,positive
2809,6df5a09d09,neutral
2810,ce8490b99b,neutral
2811,77f0ca1130,positive
2812,ec322adc8f,neutral
2813,4f3b2a12ec,neutral
2814,e3b5fc1632,positive
2815,b15c4f6298,negative
2816,db288ac882,positive
2817,99cc23aca9,negative
2818,368ed51322,positive
2819,d0acd356c3,neutral
2820,7c853f1b08,negative
2821,80e48ff9b3,negative
2822,de8c4c410d,negative
2823,cea3c23ee5,neutral
2824,aee35b84d6,neutral
2825,292c670dd9,positive
2826,27b5344df3,neutral
2827,e39ad1bb34,neutral
2828,e924fb4417,positive
2829,4491189459,neutral
2830,fdf30c0ef5,positive
2831,1d650bb586,neutral
2832,189c34484e,negative
2833,35fd1938b0,positive
2834,6239805511,negative
2835,9d7ad9bae7,neutral
2836,fe98872319,positive
2837,24da360bf4,positive
2838,12cfc10225,neutral
2839,b0e4546251,positive
2840,850bbfc209,neutral
2841,91419418bb,neutral
2842,7fa3e5eb1a,neutral
2843,25778e682b,neutral
2844,21772a3cfb,neutral
2845,fbaace1664,positive
2846,ae01b6389d,neutral
2847,ba5402b5ce,neutral
2848,3d890a18aa,positive
2849,6e638ba726,positive
2850,9a0841af8a,neutral
2851,c2b525f0a2,neutral
2852,50e14c0bb8,negative
2853,a1975f51a0,positive
2854,7e820f005a,positive
2855,e53ebf4ee2,negative
2856,86f00f0bc3,neutral
2857,9b5db85d83,positive
2858,b6853ce619,neutral
2859,52c7993b04,neutral
2860,ebe781df42,neutral
2861,6f4be24d3a,neutral
2862,cd4b8d7a92,negative
2863,700c32383e,negative
2864,5d3ba9ced7,negative
2865,ec1de264af,neutral
2866,a396c8b61a,neutral
2867,19b8e3e862,neutral
2868,74fa55b2ad,negative
2869,cc443795be,negative
2870,46f7846558,positive
2871,cf9184c380,neutral
2872,cfb572ddcb,neutral
2873,0736535e65,negative
2874,81d6211f4d,positive
2875,e822e3ead5,positive
2876,6c0ad8b352,neutral
2877,7c7767b8fe,neutral
2878,de45280fd0,neutral
2879,796e15046e,neutral
2880,bd21593428,neutral
2881,b73671db3c,positive
2882,bf8ef0039c,negative
2883,1623f53b04,neutral
2884,fc118f0c20,neutral
2885,be2c597372,positive
2886,27692fa2a3,positive
2887,df409d4a7f,positive
2888,80c985a159,negative
2889,8602a4b995,positive
2890,2822c1210d,neutral
2891,c70fe26447,positive
2892,f5af158d52,negative
2893,2f9eb28856,neutral
2894,d413a83a5b,positive
2895,5b34c6a158,neutral
2896,fac4f75f45,neutral
2897,263460b27b,neutral
2898,889cf88e54,neutral
2899,3e5f16952a,positive
2900,bbf71e04d1,positive
2901,a1c4eb4470,positive
2902,34af663e50,positive
2903,e55ed3d632,neutral
2904,e3d78da8b9,neutral
2905,0c4d2b0cab,neutral
2906,570fbfc87a,neutral
2907,d681f0dfbc,positive
2908,d405cff69d,positive
2909,a0bb7baf1e,negative
2910,1cc3453619,positive
2911,f2262dc310,positive
2912,135c46a94c,negative
2913,ef0a7a1c39,positive
2914,4953e9fae4,positive
2915,02df85ec66,neutral
2916,fee2de889e,negative
2917,0153891ff3,neutral
2918,e2c9efe517,negative
2919,04b6ddc2da,neutral
2920,366e385d04,neutral
2921,a52a2bdd7b,neutral
2922,3faa077424,positive
2923,26a9b149f4,neutral
2924,809de300f3,positive
2925,aa8402bcba,negative
2926,698223075a,negative
2927,be8219e372,positive
2928,b92225fd95,neutral
2929,37b9fc8ccb,neutral
2930,78c6dea151,neutral
2931,6b8e729a02,positive
2932,8445c3248d,neutral
2933,2c28a84f1d,negative
2934,de81efb359,neutral
2935,0138eb47f4,positive
2936,35bb52e072,neutral
2937,4cbd2d23dc,negative
2938,6a258849a8,negative
2939,1e4bcc6393,negative
2940,0304b83113,negative
2941,5ed3190357,positive
2942,b7a6df7f96,positive
2943,c3360c6bde,neutral
2944,7b25c09b0f,negative
2945,718dd7a3a8,positive
2946,3674a601da,positive
2947,b2286aea10,negative
2948,a6011468ec,positive
2949,e09aac5e8e,positive
2950,0759e8d514,neutral
2951,fc34a621fe,positive
2952,f5dae9250d,neutral
2953,49a3b7288b,negative
2954,b9c6bd594d,negative
2955,73d3c0dfd7,neutral
2956,3588aac106,positive
2957,40b153dc2c,neutral
2958,0f59e9ab8a,negative
2959,992cbe7167,positive
2960,2259fa1230,neutral
2961,2d58c41e1c,neutral
2962,a6fd9bfc16,negative
2963,ea2f9935d8,negative
2964,a282babee2,positive
2965,96c5b4862c,neutral
2966,0a2d80b493,neutral
2967,c0475430a5,negative
2968,2d6b3e1c79,neutral
2969,c5bfb6b93e,positive
2970,b442e1cca8,positive
2971,f184a46ae4,positive
2972,bf39f4a8e8,neutral
2973,a27a31f5b8,neutral
2974,995ab0cd7a,positive
2975,b300877d30,positive
2976,3058a9caff,positive
2977,f2cc3458dc,neutral
2978,c339569822,positive
2979,780c673bca,positive
2980,7b6a2e33b7,neutral
2981,baec66304d,positive
2982,d814646d66,neutral
2983,44a47726c8,positive
2984,61473e55d9,neutral
2985,b06fd0f2ce,neutral
2986,0765b80116,neutral
2987,9e46e59d01,neutral
2988,47dde4db6b,neutral
2989,b3fff2e516,neutral
2990,30c1729a6f,positive
2991,1fd6118e78,negative
2992,cd8a65bc07,negative
2993,5660901cdc,negative
2994,e4f6331876,neutral
2995,8681be6bf3,negative
2996,be65765553,neutral
2997,cebd231151,neutral
2998,f9471f1c8d,positive
2999,6aef787d9a,positive
3000,04b056be83,positive
3001,e2fd5f4031,negative
3002,c2d4220b79,neutral
3003,b0c4931574,neutral
3004,fab73f3a9f,neutral
3005,c3c8a94623,neutral
3006,286c772efc,neutral
3007,5c59ecc527,neutral
3008,aee6e65c60,neutral
3009,fcdbdfce85,positive
3010,5bb732ca71,neutral
3011,4fbd869da4,neutral
3012,d053fd5269,negative
3013,a8da7904ac,positive
3014,1819cd1306,neutral
