textID,sentiment
8e1e8f03b2,neutral
64f8545fbb,neutral
60fc6a5a7d,neutral
e4a721ba63,neutral
ebf9bdee6d,neutral
06a4343518,neutral
16daa66629,neutral
3a451a699d,neutral
63b1f48a72,neutral
e4e1bdbeb0,neutral
92a62054fe,neutral
32594aaef7,neutral
0abda8c9fe,neutral
a32ecc746a,neutral
1ea1879617,neutral
7e24aaac61,neutral
05fffc63c5,neutral
9cde1fd038,neutral
8d548e722c,neutral
951960a629,neutral
389fae7a27,neutral
258742b130,neutral
3e1c6b5552,neutral
c5ef8cf10f,neutral
289b06b8b0,neutral
97e05cba20,neutral
81898a8b44,neutral
fb705a311f,neutral
1522043693,neutral
c94d1cb011,neutral
da42c1e6c8,neutral
288924f3b9,neutral
a5ab0d4fc5,neutral
e8ad6d96b6,neutral
97e99b2e82,neutral
c58dce817e,neutral
f21497fea0,neutral
d081503cff,neutral
fd7975b3fa,neutral
2f6d9d1419,neutral
f7c2dfa269,neutral
17a362db4b,neutral
f228818dc9,neutral
67d06a8dee,neutral
bd229715c7,neutral
b35a729115,neutral
3d5d523e70,neutral
53830b5e3e,neutral
f3a5d47d09,neutral
1c943682ec,neutral
83e3ba4eb8,neutral
16b0e0e6bb,neutral
a71dd67cf9,neutral
2891d2c99b,neutral
7961dd017b,neutral
419f94af11,neutral
c6f4db3b3e,neutral
0abe62c2ee,neutral
cff315b757,neutral
21b23c75fc,neutral
04f7a0b0f0,neutral
bd9e0cef04,neutral
7a0f49dddd,neutral
941f21072c,neutral
1a38d972aa,neutral
3963c265fd,neutral
3456a32027,neutral
83c6461729,neutral
52acb273d6,neutral
fd1c686459,neutral
f9147427db,neutral
193909d380,neutral
1f32a8f374,neutral
fc18b7256a,neutral
f19e9a5f07,neutral
14393f569c,neutral
61c965ec89,neutral
5829ed3e4a,neutral
a551b7d76d,neutral
6d09b56028,neutral
fc4caebc32,neutral
7960586d30,neutral
df7b4a0686,neutral
828ec4d5a0,neutral
63b70ca836,neutral
54277afaa4,neutral
4e6e3ebb75,neutral
1963a7538e,neutral
dddcacea37,neutral
accaa7f355,neutral
35469bc08d,neutral
74165b8c7f,neutral
8e0d01bd84,neutral
f8201d31ee,neutral
83508cf4db,neutral
633b957253,neutral
256414e53c,neutral
ab0c9b04d6,neutral
e5b3486ba2,neutral
fe41b4a287,neutral
ff87d6fe69,neutral
6f99793f65,neutral
beb4d5f6e0,neutral
abad92a959,neutral
08e64c5400,neutral
0167c461c6,neutral
6b412b18c5,neutral
e9f4bb31d6,neutral
ae1d5afeb5,neutral
aed0dfcfde,neutral
610f807443,neutral
05d3de22da,neutral
f3b503d94d,neutral
1fbce7ad49,neutral
2e2619841e,neutral
647b60358b,neutral
cbbb741406,neutral
8395289472,neutral
b44a0e4a37,neutral
0c3c7c7bb8,neutral
de0c8b3657,neutral
1ab146d8c9,neutral
76a2ce518f,neutral
986989bbf5,neutral
089d57ef99,neutral
88cf7f7be5,neutral
f302b6472e,neutral
f83bd50949,neutral
c28e5146f1,neutral
71ecc26c84,neutral
97dd37ad53,neutral
699bb2c9c9,neutral
27137e8319,neutral
70791caf15,neutral
068182f90f,neutral
4591bce14e,neutral
8c2214f7c9,neutral
ee8ee67cb3,neutral
162be2269a,neutral
cd5989172a,neutral
c7b0ae8767,neutral
0fe63f7521,neutral
6f3908ca0c,neutral
36bcbee1cb,neutral
4a7043e753,neutral
bd4755241d,neutral
15297ade82,neutral
3e0cca1c50,neutral
5c43dd8dc4,neutral
5eb0e374b2,neutral
5ab37ce023,neutral
b2e551b292,neutral
c5ec1e7875,neutral
313fc09dd5,neutral
2d0a3b4337,neutral
7bea7e2bbd,neutral
171989cf65,neutral
fc0ca41f2f,neutral
ecb18f6c94,neutral
a6dc534ff0,neutral
9bf21c82f3,neutral
2060c50006,neutral
346755a77b,neutral
a67c41f72f,neutral
6eff3352d8,neutral
d46552aad6,neutral
c4630361bb,neutral
bd1e4b2ed7,neutral
d4fdca51c7,neutral
d8aaf6be7a,neutral
50478b34e4,neutral
4892828dd2,neutral
c9819b6c74,neutral
644b710337,neutral
4ceb131b3e,neutral
0966857019,neutral
1e83e54b27,neutral
ccfd4e92f3,neutral
1cc02097ed,neutral
a35cc5f3d2,neutral
0bfe445bae,neutral
032d67ca83,neutral
35720a5a52,neutral
d6851df8d3,neutral
bcfd114092,neutral
e944e54713,neutral
0ffe509e87,neutral
60fa8ea66e,neutral
2616d11a17,neutral
2dc1b0abed,neutral
c37182a8e7,neutral
b7e7e4bb8d,neutral
8ca5ce7e78,neutral
2a2fd0848d,neutral
faa934e9a2,neutral
0ba8d6cdb3,neutral
5fddcf4458,neutral
bb370f8d42,neutral
3c58fd2ef8,neutral
f753d30b38,neutral
aa83e6075e,neutral
913c91b0de,neutral
751d70d6be,neutral
47fad4f4cd,neutral
af8842c4f3,neutral
51a4acf014,neutral
803996a09e,neutral
06514e2574,neutral
92cf0bcb35,neutral
ede6e4021a,neutral
08f8640e51,neutral
ad6d35c9fb,neutral
83cdebaa92,neutral
23f0f2d1f3,neutral
af98925f4a,neutral
b5c63c219a,neutral
ccf23937ad,neutral
1e0d79eb57,neutral
89466a67d0,neutral
afca91dc92,neutral
a003950128,neutral
f67d5f3243,neutral
a32c3e80ce,neutral
856c445b1e,neutral
bb2801f7ae,neutral
0d1a051f0a,neutral
d39b91228c,neutral
febbd3b8d9,neutral
1fcc024ec4,neutral
fc8ed01f87,neutral
a15c98b146,neutral
6086bce947,neutral
07adfb553e,neutral
f3b213a94c,neutral
33f75c1951,neutral
043554b8ea,neutral
9b24d6614d,neutral
c6f9fa9cf5,neutral
c85674fa22,neutral
e52dc9247e,neutral
21d66d0a6c,neutral
641555ac70,neutral
d7eff05eb3,neutral
f44a715bac,neutral
bbbd57c093,neutral
c3897a6af3,neutral
628c7ef2bc,neutral
e47b0e317c,neutral
06fbf8b1f6,neutral
ba91134463,neutral
f8e833863b,neutral
8b2e5219c3,neutral
7e05e68092,neutral
01942ec563,neutral
f610832c03,neutral
6bafb036a2,neutral
9e466b0667,neutral
a521d04f7e,neutral
4fd364c2ba,neutral
1be7769340,neutral
01cd64b48d,neutral
2f2c8a01e2,neutral
d641fd2819,neutral
03f5d78195,neutral
95a60b53a0,neutral
4760ad4246,neutral
c87f9557af,neutral
19da5d683d,neutral
a82d583e9a,neutral
38b762e325,neutral
ccc1ac7300,neutral
e3922e5326,neutral
c91843ee16,neutral
125249886e,neutral
78c8a6bd73,neutral
10c0f1b999,neutral
2e306c8902,neutral
a8d1027c8c,neutral
8a7feebc4b,neutral
d93cf1f1f3,neutral
f6741757cd,neutral
ebeea1f86c,neutral
ecd73c6d97,neutral
3b5692f59c,neutral
15e6e63fcc,neutral
08a860484a,neutral
7bb95dfaa2,neutral
2ddb792fa2,neutral
ec66683c9f,neutral
643442601d,neutral
109bec266c,neutral
7fa6b8e981,neutral
bc4061f80d,neutral
cdaa76b155,neutral
d2679b98ab,neutral
fcf18faa22,neutral
e65765ce9a,neutral
cc4a151d1d,neutral
929a5d6557,neutral
02c004bc2d,neutral
2ecac00b52,neutral
5fad471c2b,neutral
c78d8bc843,neutral
9f04d486fb,neutral
6ce4a4954b,neutral
889c7ee4a8,neutral
c0ddd87731,neutral
41fe669716,neutral
b7d9ae9072,neutral
6a5ec5682e,neutral
84e92ac480,neutral
b056ec3a6f,neutral
faae6e2fa3,neutral
59bc3dd186,neutral
f3164924d6,neutral
ab8363c725,neutral
2631f4447e,neutral
d76e65f0b2,neutral
a719156c49,neutral
81b03a933a,neutral
06e398557d,neutral
3e31b98ce2,neutral
083ef66232,neutral
4be0e12b0c,neutral
a3d51d9c94,neutral
6f6bb494c9,neutral
a76f9cf8ce,neutral
0016bd1dbc,neutral
ba7149719f,neutral
310fb6c0dd,neutral
2a2b5d0558,neutral
eb86aa056b,neutral
71b18f87cc,neutral
e7f5a0c43f,neutral
d68d87da7b,neutral
d46f9acd72,neutral
231cbd5800,neutral
11b397a3ca,neutral
886beb8aae,neutral
cf1d274111,neutral
168ceeab97,neutral
f70614e8a5,neutral
622ee0ba29,neutral
8225fc17a2,neutral
c123f197ec,neutral
4006d614d9,neutral
fa82c3881c,neutral
4e6293b2ee,neutral
4b61dffbeb,neutral
327da328ac,neutral
9adccf6bf9,neutral
a6e87cf811,neutral
bcdf349242,neutral
ebc1bb84e5,neutral
4162bf50db,neutral
229919563a,neutral
c3592fbe9d,neutral
421beb7e2b,neutral
0e9cdfd3a0,neutral
f2234c86f9,neutral
87905fdf35,neutral
03174d4f45,neutral
fd2a6eefe9,neutral
f3ca0fa4dc,neutral
d5ea260d03,neutral
8c6b228d5f,neutral
4ea61dbc7a,neutral
ad4b60b58c,neutral
7669dc1086,neutral
812e066eed,neutral
44a1d45fc3,neutral
1e89a9ac1a,neutral
266212df8b,neutral
b662a877e7,neutral
92bb2fe635,neutral
97ee3fb552,neutral
7dad90e273,neutral
28e9ac4d78,neutral
cde1e5f0f5,neutral
58d00d3ae5,neutral
d81a9658f1,neutral
39d0dd9215,neutral
2694983882,neutral
39c6602ec3,neutral
40e8058cbb,neutral
b7ac42b539,neutral
fdbb522e18,neutral
057b982878,neutral
da7fa3426e,neutral
ad34a6585f,neutral
a8b028ad93,neutral
60212f46b7,neutral
77c8d92adb,neutral
863eaa2496,neutral
5206828c1e,neutral
4ec29960a0,neutral
d8e204b2a3,neutral
95b0d4bdfa,neutral
fbbeb8413a,neutral
04d529a0ae,neutral
ceb980f2e1,neutral
abfb47f0b8,neutral
9dc15a8e95,neutral
b093e8090b,neutral
86c762889d,neutral
c92b5a0bf7,neutral
871091e0a2,neutral
fe989dbc5e,neutral
313e64dc02,neutral
33f25ebfcf,neutral
9513096e19,neutral
a617ec43e3,neutral
d46c824953,neutral
eb0ee01a1d,neutral
a4596fe6f9,neutral
5b7fa1a7e0,neutral
36df05f4b8,neutral
8d9d23964e,neutral
cb9c2090aa,neutral
584f32f710,neutral
2b52970888,neutral
187745f502,neutral
830a6e2155,neutral
af1d34a358,neutral
5ebd021c3b,neutral
75d9c8c7d5,neutral
5b6b628603,neutral
8e29aec369,neutral
d14bb55bf3,neutral
57e2ede00c,neutral
fdf80accf3,neutral
b448bff0e8,neutral
6df5a09d09,neutral
ce8490b99b,neutral
77f0ca1130,neutral
ec322adc8f,neutral
4f3b2a12ec,neutral
e3b5fc1632,neutral
b15c4f6298,neutral
db288ac882,neutral
99cc23aca9,neutral
368ed51322,neutral
d0acd356c3,neutral
7c853f1b08,neutral
80e48ff9b3,neutral
de8c4c410d,neutral
cea3c23ee5,neutral
aee35b84d6,neutral
292c670dd9,neutral
27b5344df3,neutral
e39ad1bb34,neutral
e924fb4417,neutral
4491189459,neutral
fdf30c0ef5,neutral
1d650bb586,neutral
189c34484e,neutral
35fd1938b0,neutral
6239805511,neutral
9d7ad9bae7,neutral
fe98872319,neutral
24da360bf4,neutral
12cfc10225,neutral
b0e4546251,neutral
850bbfc209,neutral
91419418bb,neutral
7fa3e5eb1a,neutral
25778e682b,neutral
21772a3cfb,neutral
fbaace1664,neutral
ae01b6389d,neutral
ba5402b5ce,neutral
3d890a18aa,neutral
6e638ba726,neutral
9a0841af8a,neutral
c2b525f0a2,neutral
50e14c0bb8,neutral
a1975f51a0,neutral
7e820f005a,neutral
e53ebf4ee2,neutral
86f00f0bc3,neutral
9b5db85d83,neutral
b6853ce619,neutral
52c7993b04,neutral
ebe781df42,neutral
6f4be24d3a,neutral
cd4b8d7a92,neutral
700c32383e,neutral
5d3ba9ced7,neutral
ec1de264af,neutral
a396c8b61a,neutral
19b8e3e862,neutral
74fa55b2ad,neutral
cc443795be,neutral
46f7846558,neutral
cf9184c380,neutral
cfb572ddcb,neutral
0736535e65,neutral
81d6211f4d,neutral
e822e3ead5,neutral
6c0ad8b352,neutral
7c7767b8fe,neutral
de45280fd0,neutral
796e15046e,neutral
bd21593428,neutral
b73671db3c,neutral
bf8ef0039c,neutral
1623f53b04,neutral
fc118f0c20,neutral
be2c597372,neutral
27692fa2a3,neutral
df409d4a7f,neutral
80c985a159,neutral
8602a4b995,neutral
2822c1210d,neutral
c70fe26447,neutral
f5af158d52,neutral
2f9eb28856,neutral
d413a83a5b,neutral
5b34c6a158,neutral
fac4f75f45,neutral
263460b27b,neutral
889cf88e54,neutral
3e5f16952a,neutral
bbf71e04d1,neutral
a1c4eb4470,neutral
34af663e50,neutral
e55ed3d632,neutral
e3d78da8b9,neutral
0c4d2b0cab,neutral
570fbfc87a,neutral
d681f0dfbc,neutral
d405cff69d,neutral
a0bb7baf1e,neutral
1cc3453619,neutral
f2262dc310,neutral
135c46a94c,neutral
ef0a7a1c39,neutral
4953e9fae4,neutral
02df85ec66,neutral
fee2de889e,neutral
0153891ff3,neutral
e2c9efe517,neutral
04b6ddc2da,neutral
366e385d04,neutral
a52a2bdd7b,neutral
3faa077424,neutral
26a9b149f4,neutral
809de300f3,neutral
aa8402bcba,neutral
698223075a,neutral
be8219e372,neutral
b92225fd95,neutral
37b9fc8ccb,neutral
78c6dea151,neutral
6b8e729a02,neutral
8445c3248d,neutral
2c28a84f1d,neutral
de81efb359,neutral
0138eb47f4,neutral
35bb52e072,neutral
4cbd2d23dc,neutral
6a258849a8,neutral
1e4bcc6393,neutral
0304b83113,neutral
5ed3190357,neutral
b7a6df7f96,neutral
c3360c6bde,neutral
7b25c09b0f,neutral
718dd7a3a8,neutral
3674a601da,neutral
b2286aea10,neutral
a6011468ec,neutral
e09aac5e8e,neutral
0759e8d514,neutral
fc34a621fe,neutral
f5dae9250d,neutral
49a3b7288b,neutral
b9c6bd594d,neutral
73d3c0dfd7,neutral
3588aac106,neutral
40b153dc2c,neutral
0f59e9ab8a,neutral
992cbe7167,neutral
2259fa1230,neutral
2d58c41e1c,neutral
a6fd9bfc16,neutral
ea2f9935d8,neutral
a282babee2,neutral
96c5b4862c,neutral
0a2d80b493,neutral
c0475430a5,neutral
2d6b3e1c79,neutral
c5bfb6b93e,neutral
b442e1cca8,neutral
f184a46ae4,neutral
bf39f4a8e8,neutral
a27a31f5b8,neutral
995ab0cd7a,neutral
b300877d30,neutral
3058a9caff,neutral
f2cc3458dc,neutral
c339569822,neutral
780c673bca,neutral
7b6a2e33b7,neutral
baec66304d,neutral
d814646d66,neutral
44a47726c8,neutral
61473e55d9,neutral
b06fd0f2ce,neutral
0765b80116,neutral
9e46e59d01,neutral
47dde4db6b,neutral
b3fff2e516,neutral
30c1729a6f,neutral
1fd6118e78,neutral
cd8a65bc07,neutral
5660901cdc,neutral
e4f6331876,neutral
8681be6bf3,neutral
be65765553,neutral
cebd231151,neutral
f9471f1c8d,neutral
6aef787d9a,neutral
04b056be83,neutral
e2fd5f4031,neutral
c2d4220b79,neutral
b0c4931574,neutral
fab73f3a9f,neutral
c3c8a94623,neutral
286c772efc,neutral
5c59ecc527,neutral
aee6e65c60,neutral
fcdbdfce85,neutral
5bb732ca71,neutral
4fbd869da4,neutral
d053fd5269,neutral
a8da7904ac,neutral
1819cd1306,neutral
2bf08a606a,neutral
7aa5241d51,neutral
5cca1a274b,neutral
bd9b81f98b,neutral
5b34b39a42,neutral
ad9d788f60,neutral
dd6ed81c68,neutral
992f2b16fb,neutral
64039ca6b4,neutral
f94213cfb8,neutral
d71ce50ae9,neutral
7e778b1d4b,neutral
4aef4d5752,neutral
877e50f89d,neutral
5634e56768,neutral
3be62b7cea,neutral
4989c9368b,neutral
e6f5e9817d,neutral
29b8101827,neutral
10e6bf5949,neutral
a5a43edfbb,neutral
434af71088,neutral
bc3d65f5b0,neutral
f7c8d62748,neutral
b6619a057b,neutral
f82b963634,neutral
b30b458b91,neutral
0531480c63,neutral
5c3e617f64,neutral
dbba05332a,neutral
ef4c6bf83e,neutral
e1859d533b,neutral
edffb44320,neutral
a41320f217,neutral
ff18e21987,neutral
e6b8d99c39,neutral
857866a830,neutral
ea816f7a95,neutral
89e955d693,neutral
89cd7f2945,neutral
7972343be5,neutral
1378525169,neutral
a8a619b1c9,neutral
fa54fc87ed,neutral
c8f996b680,neutral
c351189e45,neutral
e5d1ff80f2,neutral
a6410241b8,neutral
fafe8911b7,neutral
66340e4f32,neutral
a8d9ff4fc3,neutral
d1d317ef0e,neutral
3c25394b2a,neutral
4b36852244,neutral
bed93bf281,neutral
e158424933,neutral
06c9fdb980,neutral
e2b9a690b8,neutral
e7da99cf83,neutral
0d2d2e4e93,neutral
d06dee8ba0,neutral
3f96c39a12,neutral
a1c7e9bd8e,neutral
6d4f0bd457,neutral
df65034cd6,neutral
736c2b7a3e,neutral
795bd9474a,neutral
7e260b1f13,neutral
32b971af95,neutral
d497141ca8,neutral
fd98491967,neutral
337cc68ed8,neutral
9476187ac5,neutral
b11150c15f,neutral
d2d0eb28ef,neutral
3d623c804f,neutral
5eb0ddc2c8,neutral
f39406c4d7,neutral
8e222de315,neutral
b7d1228a69,neutral
536f585c52,neutral
623c380ff0,neutral
8ec29926f1,neutral
5515e8165b,neutral
597d868038,neutral
ff0112e0e7,neutral
b784150b7c,neutral
478c432e8b,neutral
0532fd94e7,neutral
d5ebca68b1,neutral
6ea71f26b2,neutral
9979cd9906,neutral
74552afd3c,neutral
bcf82d0251,neutral
4631068d01,neutral
535bd2fe9b,neutral
54ac8c52ba,neutral
c8ecb947ba,neutral
e2c97d579f,neutral
a4584edcda,neutral
80d44a3aa2,neutral
071268f024,neutral
7e3052803d,neutral
d92eb7fb32,neutral
df3a00aeef,neutral
f18b75e863,neutral
205e6c552b,neutral
9b638aff3f,neutral
11702807c6,neutral
f489993b5e,neutral
6b748f5a24,neutral
ea1a3840a0,neutral
1cf21feb71,neutral
0ef15a1349,neutral
8698d535f2,neutral
abb52e9f44,neutral
8c22e3882e,neutral
7c78c0083d,neutral
fe66730405,neutral
312aaf4a64,neutral
7d3f899337,neutral
ecf4acd914,neutral
d2ddee6416,neutral
bb21279826,neutral
d5ebd5f984,neutral
8a2a4790e0,neutral
07c231cf30,neutral
9861e16cc3,neutral
02f2810c41,neutral
9881d8236e,neutral
8b648c6715,neutral
857366dde2,neutral
1dc70c74c4,neutral
706c7eefc8,neutral
a946e76161,neutral
05d193f85b,neutral
d240f7c6d8,neutral
f82f2e75ab,neutral
6a820dfeec,neutral
8866882869,neutral
d901a02f33,neutral
4aec85b115,neutral
081af39ad8,neutral
80cf06888d,neutral
b8ee4aadab,neutral
fb07a65041,neutral
69a24b165f,neutral
1c9506d2dd,neutral
b512b81ff2,neutral
e77145c41c,neutral
644d75676e,neutral
1389791cd7,neutral
e26b9a8f18,neutral
c7aa444de6,neutral
c16832facb,neutral
9f1c41b48c,neutral
2724775d6b,neutral
f3cf258255,neutral
d0fa123458,neutral
879f64f30d,neutral
3e67e50d9e,neutral
fc3c764d94,neutral
0e2f13043e,neutral
d8aa90a4a5,neutral
e48b0b8a23,neutral
350a8537c3,neutral
d219b7f854,neutral
7525aecf0f,neutral
364b89fe8e,neutral
7972092a15,neutral
9d263a3553,neutral
88dc8f2531,neutral
f4a84a5db5,neutral
f47f6473e5,neutral
eccb78e4ad,neutral
87019a2683,neutral
4860f705c1,neutral
63999dcc74,neutral
71cff7e393,neutral
b61100970d,neutral
21d92d96ed,neutral
c85a555399,neutral
638cc1247f,neutral
01678b4ee2,neutral
3ee72dff08,neutral
5bf61ffc14,neutral
9adff96a3f,neutral
556d273874,neutral
10dccecb22,neutral
c148cfebc9,neutral
1843fd7f75,neutral
c26e85ab0c,neutral
ef0ca5a8e1,neutral
804efc7f73,neutral
39854df96d,neutral
368b76c534,neutral
d2c66b666d,neutral
02ea061b1d,neutral
f0c0d44fc6,neutral
f5cbc456a6,neutral
c213900189,neutral
63251448e7,neutral
94d69c0210,neutral
64d00dc138,neutral
11b830c864,neutral
3682658596,neutral
517d309888,neutral
8a88d77907,neutral
e1991653ec,neutral
7a6c1bcb7d,neutral
b76a01b1f8,neutral
affd8f8dd3,neutral
12b20a0f7b,neutral
6ce917cf73,neutral
3597914901,neutral
800700f62c,neutral
da747f6efd,neutral
81c29a90cd,neutral
f27be2e994,neutral
5bfad683d5,neutral
aadad95bae,neutral
6c0d1d0655,neutral
5af0e5787e,neutral
8ae7b5f1f0,neutral
bee3fd5dea,neutral
af45cd98f8,neutral
ee0b6f2027,neutral
715a6a8caa,neutral
06697a856c,neutral
03af086e44,neutral
562468489e,neutral
dbd9d243f6,neutral
10fbf2f691,neutral
255b9b44e2,neutral
9cf994a0c3,neutral
48037ebde3,neutral
912dc5e9cf,neutral
93cf15dcf1,neutral
562296bdb0,neutral
82112494e8,neutral
18593617d0,neutral
6107b11106,neutral
e451131bc1,neutral
b283392871,neutral
48d5705291,neutral
b1fb93dee6,neutral
b9c95f65f8,neutral
f67aae2310,neutral
0e7ed1c470,neutral
407d5138af,neutral
ebcdf07ac5,neutral
14361c7dc0,neutral
68e3f60e14,neutral
7c25a30b87,neutral
66adab7336,neutral
8671f4988e,neutral
d86c04c8b6,neutral
57dcab1a62,neutral
fa48e8734d,neutral
d129eada0e,neutral
c5a4ddbaca,neutral
504539e6ec,neutral
ab3dd6ae41,neutral
c323eae7d0,neutral
fd987ed435,neutral
b949547ec7,neutral
fa0daf343f,neutral
cf8b564f65,neutral
d0dcbd4559,neutral
e67d1e9731,neutral
2cc97395e7,neutral
f0db54f5bf,neutral
98ed3426fc,neutral
a3fb74f5dc,neutral
14d8f19c12,neutral
24f9515ff9,neutral
783557bcb7,neutral
55885b8d56,neutral
5cd4904dde,neutral
a8e02e5be4,neutral
a006859f1b,neutral
ed7436664f,neutral
1b49a6bcf1,neutral
0a512e8e0d,neutral
15188adbd3,neutral
21e7f12c06,neutral
71b8d705d9,neutral
5af1620dfb,neutral
7c8f3adcc4,neutral
fede88d585,neutral
e9a2976090,neutral
be50e38598,neutral
e9f703fbc1,neutral
e093ccf86d,neutral
7f927df185,neutral
f66bb66114,neutral
c27eef207f,neutral
8c0f27230f,neutral
a9867928fe,neutral
42e305ec17,neutral
b195dfe276,neutral
edb893a0fe,neutral
d7c15be00b,neutral
a663e7c602,neutral
9159e639ab,neutral
46ef889389,neutral
1e98701818,neutral
5db6024b06,neutral
e36af7ad9a,neutral
8dc47ce650,neutral
955c8a4461,neutral
95f51baf42,neutral
73e3150187,neutral
3f49b9bb73,neutral
eb27647ac5,neutral
00f02e92d6,neutral
f967579fdb,neutral
0af6890a93,neutral
fd8bfa5d25,neutral
68a2d75b38,neutral
121e184aee,neutral
d50d8a9afe,neutral
6ac418d516,neutral
03c7151b7c,neutral
f7b3ee41f6,neutral
9410e02ea5,neutral
cddfa54199,neutral
dd01108dba,neutral
d0d314cdd7,neutral
47c5a5fa73,neutral
7f591102bc,neutral
f150c43b3d,neutral
458213811b,neutral
32c9089fe0,neutral
c2b8836496,neutral
279376163d,neutral
6ae2e23d21,neutral
71d8145311,neutral
bd1c1bb268,neutral
1834ef3d8b,neutral
df1c3869bc,neutral
c5bb827543,neutral
f3d6df1119,neutral
6d25fd6041,neutral
f6e333c5a2,neutral
4c72374608,neutral
4245b89bb7,neutral
04e52d731e,neutral
d3cff5f3ae,neutral
d7cbf13ce9,neutral
bd045108dd,neutral
c5b7e4320f,neutral
6f71071716,neutral
023a512e52,neutral
bb6748cec0,neutral
867e2ed06d,neutral
719a7108ed,neutral
fa3fb3592f,neutral
98059dcc12,neutral
ed8bb17f21,neutral
9a7794b244,neutral
1abbb4c82f,neutral
a5318c0473,neutral
7b1ecda317,neutral
c2986901c5,neutral
f71c64a367,neutral
eee8feb6d5,neutral
a9b3ae6123,neutral
08334a566f,neutral
66081e7de2,neutral
2229f196ae,neutral
ea201d0ed1,neutral
e84601441b,neutral
f5bafd107f,neutral
1427fef123,neutral
ab936e4839,neutral
a86aefc3c2,neutral
d5a99efd16,neutral
d288b32d20,neutral
659b90e30c,neutral
fc7dfc7f34,neutral
b31a0ce70d,neutral
ab0cf4bfff,neutral
9733f971b5,neutral
c60a0e1ea5,neutral
815b3483b3,neutral
62dfbedcd9,neutral
6ab9a27c6f,neutral
03fa13d223,neutral
b0fc9f4b10,neutral
cb5e8184f5,neutral
85c1dbf1a5,neutral
1db7dadcb0,neutral
e1c0abb3f9,neutral
a2189ffeef,neutral
e28d5c1bfc,neutral
51616871a6,neutral
e61ed1b1a2,neutral
7c4d129387,neutral
3f1c5a9494,neutral
a164b4aeb4,neutral
0e3cf08948,neutral
afe22c972a,neutral
10b3055e25,neutral
f5cd39143b,neutral
e497b2a34e,neutral
2b4223134d,neutral
998ff9e04c,neutral
1bdf2da50b,neutral
783ebadc5a,neutral
5a1ea7ace5,neutral
1ce6042e00,neutral
47171c0951,neutral
31913b6f2c,neutral
ebfd63786e,neutral
f06829d59d,neutral
39d58eb661,neutral
ad21249e85,neutral
279f65d93a,neutral
1c2b43b8cf,neutral
06e0920d4f,neutral
b192905ce6,neutral
18b2bd5f0f,neutral
1a15b2f2bf,neutral
2bf1c9bf2b,neutral
9c722ef92e,neutral
0a5e46a73e,neutral
6fa830e24a,neutral
7f4ab90701,neutral
2427fdda4d,neutral
45e6e6e9a9,neutral
7b84ac125a,neutral
a8bce31401,neutral
a0c83dd3bd,neutral
ba63a9602c,neutral
3b4ce30ad8,neutral
eb70f90740,neutral
85b2dbf969,neutral
b345cd08df,neutral
77255dfc29,neutral
4ec8acff3b,neutral
5e9d943e84,neutral
14ec30ea31,neutral
6bfd4874e7,neutral
ad6c3de0ae,neutral
1a62205df0,neutral
50c1f371ce,neutral
5e4e914e8c,neutral
417aa1add9,neutral
b8fa9e7e2b,neutral
0bc8b2e1b6,neutral
843c7e7e58,neutral
aae1dd4b2f,neutral
d7a9f717e8,neutral
39ea7a78b0,neutral
35327bcf92,neutral
8263d62bf3,neutral
8cb5b2d004,neutral
fa118ed597,neutral
7dee183d6d,neutral
967f203b7c,neutral
9d76829fbb,neutral
bff1cbf608,neutral
a14955274a,neutral
b329d819dd,neutral
4f2402ff1f,neutral
aa2381ef07,neutral
b45c94b07c,neutral
b761b09fbd,neutral
49b3fd2cfb,neutral
b6129f53ba,neutral
ef22ccce07,neutral
7a2c016629,neutral
372a3b9c8a,neutral
eed9542fb9,neutral
5663be2fbc,neutral
1d05b47096,neutral
43778d1d23,neutral
8a9cc6366b,neutral
d7d5016497,neutral
4391b14eae,neutral
89ab1260ae,neutral
db8475bb3f,neutral
59eb250ded,neutral
9736b31d4c,neutral
dd42264db1,neutral
f5bfebd4a2,neutral
ff61f3369a,neutral
93755df0f2,neutral
eadba04b8a,neutral
c664dedbce,neutral
ce3201392e,neutral
5863f5f7ee,neutral
3caad6313b,neutral
fee6cd911d,neutral
eadb5f8e35,neutral
2e361ca13d,neutral
675bb05b9d,neutral
6df2b65239,neutral
f5dd093435,neutral
de1f8970e0,neutral
567b068131,neutral
5931a8cc5e,neutral
99ae8b3a99,neutral
d3e56c2541,neutral
a3603b45fb,neutral
32dc2d3da5,neutral
8387eb06e8,neutral
e99514a382,neutral
fd12abcf89,neutral
fb8c384857,neutral
5abded0676,neutral
acfbac049f,neutral
cdf2fe55f9,neutral
2cf1943063,neutral
12712103a1,neutral
b3fa6e62e2,neutral
7eabb6670c,neutral
e11c0371de,neutral
7d3ab6ab96,neutral
ad2e9f53be,neutral
19e2e43496,neutral
0e5b759999,neutral
31dabb4504,neutral
6bd9ddc994,neutral
0d84d8bf82,neutral
ada3d89b8d,neutral
2eda979411,neutral
7c36b92dfe,neutral
31fd533818,neutral
70a09e0f63,neutral
c903600ded,neutral
e0d6777df3,neutral
dc76e62898,neutral
ca3ccceff3,neutral
a91c5b33d1,neutral
0039c7e4a4,neutral
f57fc6cf5d,neutral
d8867e4d4e,neutral
a732d0a8eb,neutral
1cdb444ea5,neutral
624763df58,neutral
5a3301f306,neutral
faa345f16d,neutral
9d044f2a97,neutral
